date;code_etu;nature;duree_retard;justifiee;excusee;enseignant;cours;type;duree_cours
2023-03-17T08:00:00;14;absence;;false;false;Enseignant010;R4.07 Projet professionnel et personnel;TD;90
2023-03-17T08:00:00;18;absence;;true;false;Enseignant010;R4.07 Projet professionnel et personnel;TD;90
2023-03-17T13:30:00;18;absence;;true;false;Enseignant007;R4.05 Anglais;TP;90
2023-03-24T13:30:00;36;absence;;false;false;Enseignant007;R4.05 Anglais;TP;90
2023-03-24T15:00:00;7;absence;;false;false;Enseignant001;R4.06 Communication interne;TD;90
2023-03-24T15:00:00;32;absence;;false;false;Enseignant001;R4.06 Communication interne;TD;90
2023-03-24T15:00:00;43;absence;;false;false;Enseignant001;R4.06 Communication interne;TD;90
2023-03-29T09:00:00;28;retard;50;false;false;Enseignant022;R4.01 Architecture logicielle;TP;180
2023-04-03T08:00:00;13;absence;;false;false;Enseignant001;PORTFLIO démarche Portfolio;TP;60
2023-04-04T08:00:00;12;absence;;false;false;Enseignant010;R4.07 Projet professionnel et personnel;TD;90
2023-04-04T09:30:00;12;absence;;false;false;Enseignant025;R4.02 Qualité de développement;TD;180
2023-04-05T15:30:00;27;absence;;false;true;Enseignant026;R4.Real.10 Complément web;TD;180
2023-04-05T15:30:00;31;absence;;false;true;Enseignant026;R4.Real.10 Complément web;TD;180
2023-04-05T15:30:00;41;absence;;false;true;Enseignant026;R4.Real.10 Complément web;TD;180
2023-04-05T15:30:00;56;absence;;false;true;Enseignant026;R4.Real.10 Complément web;TD;180
2023-04-07T13:30:00;8;absence;;true;false;Enseignant024;R4.02 Qualité de développement;TD;180
2023-04-07T15:00:00;28;absence;;true;false;Enseignant023;R4.Real.09 Management avancé des systèmes d'information;TP;90
2023-04-07T16:30:00;8;absence;;true;false;Enseignant023;R4.Real.09 Management avancé des systèmes d'information;TP;90
2023-04-07T16:30:00;16;absence;;false;false;Enseignant026;R4.Real.09 Management avancé des systèmes d'information;TD;90
2023-04-07T16:30:00;28;absence;;true;false;Enseignant026;R4.Real.09 Management avancé des systèmes d'information;TD;90
2023-04-07T16:30:00;29;absence;;false;false;Enseignant026;R4.Real.09 Management avancé des systèmes d'information;TD;90
2023-04-07T16:30:00;34;absence;;false;false;Enseignant026;R4.Real.09 Management avancé des systèmes d'information;TD;90
2023-04-11T08:00:00;8;absence;;true;false;Enseignant010;R4.07 Projet professionnel et personnel;TD;90
2023-04-11T08:00:00;15;absence;;true;false;Enseignant010;R4.07 Projet professionnel et personnel;TD;90
2023-04-11T08:00:00;32;absence;;false;false;Enseignant001;R4.06 Communication interne;TD;90
2023-04-11T08:00:00;36;absence;;false;false;Enseignant001;R4.06 Communication interne;TD;90
2023-04-11T09:30:00;15;absence;;true;false;Enseignant022;R4.01 Architecture logicielle;TP;180
2023-04-11T09:30:00;32;absence;;false;false;Enseignant023;R4.Real.09 Management avancé des systèmes d'information;TP;180
2023-04-11T11:00:00;8;absence;;true;false;Enseignant007;R4.05 Anglais;TP;90
2023-04-11T14:00:00;8;absence;;true;false;Enseignant022;R4.01 Architecture logicielle;TP;180
2023-04-11T14:00:00;15;absence;;true;false;Enseignant023;R4.Real.09 Management avancé des systèmes d'information;TP;180
2023-04-11T17:00:00;8;absence;;true;false;Enseignant008;STAGE Stage ou Alternance;RÉUNION STAGE;120
2023-04-12T08:00:00;8;absence;;true;false;Enseignant001;R4.Real.11 Développement pour applications mobiles;TD;90
2023-04-12T09:30:00;8;absence;;true;false;Enseignant021;R4.03 Qualité et au-delà du relationnel;TD;180
2023-04-14T08:00:00;8;absence;;true;false;Enseignant023;R4.Real.09 Management avancé des systèmes d'information;CM;90
2023-04-14T09:20:00;8;absence;;true;false;Enseignant024;R4.02 Qualité de développement;TD;180
2023-04-14T09:20:00;15;absence;;false;false;Enseignant024;R4.02 Qualité de développement;TD;180
2023-04-14T16:30:00;8;absence;;true;false;Enseignant026;R4.Real.10 Complément web;EVALUATION;90
